state_fips,county_fips,year,population,name
26,075,2014,159597,"Jackson County, Michigan"
26,075,2015,159465,"Jackson County, Michigan"
26,075,2016,158460,"Jackson County, Michigan"
26,077,2010,250748,"Kalamazoo County, Michigan"
26,077,2011,252480,"Kalamazoo County, Michigan"
26,077,2012,255251,"Kalamazoo County, Michigan"
26,077,2013,257162,"Kalamazoo County, Michigan"
26,077,2014,258994,"Kalamazoo County, Michigan"
26,077,2015,259966,"Kalamazoo County, Michigan"
26,077,2016,261654,"Kalamazoo County, Michigan"
26,079,2010,17136,"Kalkaska County, Michigan"
26,079,2011,17159,"Kalkaska County, Michigan"
26,079,2012,17097,"Kalkaska County, Michigan"
26,079,2013,17292,"Kalkaska County, Michigan"
26,079,2014,17380,"Kalkaska County, Michigan"
26,079,2015,17262,"Kalkaska County, Michigan"
26,079,2016,17263,"Kalkaska County, Michigan"
26,081,2010,603011,"Kent County, Michigan"
26,081,2011,608076,"Kent County, Michigan"
26,081,2012,615041,"Kent County, Michigan"
26,081,2013,623226,"Kent County, Michigan"
26,081,2014,630227,"Kent County, Michigan"
26,081,2015,636095,"Kent County, Michigan"
26,081,2016,642173,"Kent County, Michigan"
26,083,2010,2144,"Keweenaw County, Michigan"
26,083,2011,2231,"Keweenaw County, Michigan"
26,083,2012,2208,"Keweenaw County, Michigan"
26,083,2013,2178,"Keweenaw County, Michigan"
26,083,2014,2215,"Keweenaw County, Michigan"
26,083,2015,2176,"Keweenaw County, Michigan"
26,083,2016,2199,"Keweenaw County, Michigan"
26,085,2010,11513,"Lake County, Michigan"
26,085,2011,11481,"Lake County, Michigan"
26,085,2012,11474,"Lake County, Michigan"
26,085,2013,11382,"Lake County, Michigan"
26,085,2014,11331,"Lake County, Michigan"
26,085,2015,11393,"Lake County, Michigan"
26,085,2016,11496,"Lake County, Michigan"
26,087,2010,88197,"Lapeer County, Michigan"
26,087,2011,88066,"Lapeer County, Michigan"
26,087,2012,88221,"Lapeer County, Michigan"
26,087,2013,88307,"Lapeer County, Michigan"
26,087,2014,88237,"Lapeer County, Michigan"
26,087,2015,88444,"Lapeer County, Michigan"
26,087,2016,88340,"Lapeer County, Michigan"
26,089,2010,21713,"Leelanau County, Michigan"
26,089,2011,21638,"Leelanau County, Michigan"
26,089,2012,21609,"Leelanau County, Michigan"
26,089,2013,21695,"Leelanau County, Michigan"
26,089,2014,21834,"Leelanau County, Michigan"
26,089,2015,21918,"Leelanau County, Michigan"
26,089,2016,21765,"Leelanau County, Michigan"
26,091,2010,99635,"Lenawee County, Michigan"
26,091,2011,99302,"Lenawee County, Michigan"
26,091,2012,98994,"Lenawee County, Michigan"
26,091,2013,98784,"Lenawee County, Michigan"
26,091,2014,98696,"Lenawee County, Michigan"
26,091,2015,98389,"Lenawee County, Michigan"
26,091,2016,98504,"Lenawee County, Michigan"
26,093,2010,181028,"Livingston County, Michigan"
26,093,2011,182380,"Livingston County, Michigan"
26,093,2012,183059,"Livingston County, Michigan"
26,093,2013,184445,"Livingston County, Michigan"
26,093,2014,185727,"Livingston County, Michigan"
26,093,2015,187350,"Livingston County, Michigan"
26,093,2016,188624,"Livingston County, Michigan"
26,095,2010,6604,"Luce County, Michigan"
26,095,2011,6525,"Luce County, Michigan"
26,095,2012,6497,"Luce County, Michigan"
26,095,2013,6525,"Luce County, Michigan"
26,095,2014,6435,"Luce County, Michigan"
26,095,2015,6438,"Luce County, Michigan"
26,095,2016,6358,"Luce County, Michigan"
26,097,2010,11088,"Mackinac County, Michigan"
26,097,2011,11071,"Mackinac County, Michigan"
26,097,2012,11135,"Mackinac County, Michigan"
26,097,2013,11071,"Mackinac County, Michigan"
26,097,2014,11066,"Mackinac County, Michigan"
26,097,2015,10897,"Mackinac County, Michigan"
26,097,2016,10820,"Mackinac County, Michigan"
26,099,2010,841292,"Macomb County, Michigan"
26,099,2011,843299,"Macomb County, Michigan"
26,099,2012,848588,"Macomb County, Michigan"
26,099,2013,855885,"Macomb County, Michigan"
26,099,2014,861804,"Macomb County, Michigan"
26,099,2015,864507,"Macomb County, Michigan"
26,099,2016,867730,"Macomb County, Michigan"
26,101,2010,24579,"Manistee County, Michigan"
26,101,2011,24734,"Manistee County, Michigan"
26,101,2012,24639,"Manistee County, Michigan"
26,101,2013,24444,"Manistee County, Michigan"
26,101,2014,24409,"Manistee County, Michigan"
26,101,2015,24458,"Manistee County, Michigan"
26,101,2016,24373,"Manistee County, Michigan"
26,103,2010,67109,"Marquette County, Michigan"
26,103,2011,67439,"Marquette County, Michigan"
26,103,2012,67814,"Marquette County, Michigan"
26,103,2013,67776,"Marquette County, Michigan"
26,103,2014,67761,"Marquette County, Michigan"
26,103,2015,67305,"Marquette County, Michigan"
26,103,2016,66435,"Marquette County, Michigan"
26,105,2010,28730,"Mason County, Michigan"
26,105,2011,28648,"Mason County, Michigan"
26,105,2012,28672,"Mason County, Michigan"
26,105,2013,28656,"Mason County, Michigan"
26,105,2014,28761,"Mason County, Michigan"
26,105,2015,28812,"Mason County, Michigan"
26,105,2016,28876,"Mason County, Michigan"
26,107,2010,42843,"Mecosta County, Michigan"
26,107,2011,43445,"Mecosta County, Michigan"
26,107,2012,43515,"Mecosta County, Michigan"
26,107,2013,43265,"Mecosta County, Michigan"
26,107,2014,43204,"Mecosta County, Michigan"
26,107,2015,43092,"Mecosta County, Michigan"
26,107,2016,43221,"Mecosta County, Michigan"
26,109,2010,23976,"Menominee County, Michigan"
26,109,2011,23917,"Menominee County, Michigan"
26,109,2012,23734,"Menominee County, Michigan"
26,109,2013,23739,"Menominee County, Michigan"
26,109,2014,23574,"Menominee County, Michigan"
26,109,2015,23514,"Menominee County, Michigan"
26,109,2016,23281,"Menominee County, Michigan"
26,111,2010,83663,"Midland County, Michigan"
26,111,2011,83755,"Midland County, Michigan"
26,111,2012,83678,"Midland County, Michigan"
26,111,2013,83578,"Midland County, Michigan"
26,111,2014,83459,"Midland County, Michigan"
26,111,2015,83618,"Midland County, Michigan"
26,111,2016,83462,"Midland County, Michigan"
26,113,2010,14814,"Missaukee County, Michigan"
26,113,2011,14950,"Missaukee County, Michigan"
26,113,2012,15039,"Missaukee County, Michigan"
26,113,2013,15083,"Missaukee County, Michigan"
26,113,2014,15011,"Missaukee County, Michigan"
26,113,2015,14927,"Missaukee County, Michigan"
26,113,2016,15102,"Missaukee County, Michigan"
26,115,2010,151946,"Monroe County, Michigan"
26,115,2011,151513,"Monroe County, Michigan"
26,115,2012,150862,"Monroe County, Michigan"
26,115,2013,150224,"Monroe County, Michigan"
26,115,2014,149936,"Monroe County, Michigan"
26,115,2015,149494,"Monroe County, Michigan"
26,115,2016,149208,"Monroe County, Michigan"
26,117,2010,63309,"Montcalm County, Michigan"
26,117,2011,63224,"Montcalm County, Michigan"
26,117,2012,63103,"Montcalm County, Michigan"
26,117,2013,62840,"Montcalm County, Michigan"
26,117,2014,62867,"Montcalm County, Michigan"
26,117,2015,62826,"Montcalm County, Michigan"
26,117,2016,62974,"Montcalm County, Michigan"
26,119,2010,9775,"Montmorency County, Michigan"
26,119,2011,9593,"Montmorency County, Michigan"
26,119,2012,9491,"Montmorency County, Michigan"
26,119,2013,9361,"Montmorency County, Michigan"
26,119,2014,9293,"Montmorency County, Michigan"
26,119,2015,9265,"Montmorency County, Michigan"
26,119,2016,9173,"Montmorency County, Michigan"
26,121,2010,171922,"Muskegon County, Michigan"
26,121,2011,169979,"Muskegon County, Michigan"
26,121,2012,170126,"Muskegon County, Michigan"
26,121,2013,172230,"Muskegon County, Michigan"
26,121,2014,172281,"Muskegon County, Michigan"
26,121,2015,172697,"Muskegon County, Michigan"
26,121,2016,173408,"Muskegon County, Michigan"
26,123,2010,48379,"Newaygo County, Michigan"
26,123,2011,48434,"Newaygo County, Michigan"
26,123,2012,47976,"Newaygo County, Michigan"
26,123,2013,47968,"Newaygo County, Michigan"
26,123,2014,47920,"Newaygo County, Michigan"
26,123,2015,47984,"Newaygo County, Michigan"
26,123,2016,47938,"Newaygo County, Michigan"
26,125,2010,1202950,"Oakland County, Michigan"
26,125,2011,1211103,"Oakland County, Michigan"
26,125,2012,1221138,"Oakland County, Michigan"
26,125,2013,1231947,"Oakland County, Michigan"
26,125,2014,1238718,"Oakland County, Michigan"
26,125,2015,1240301,"Oakland County, Michigan"
26,125,2016,1243970,"Oakland County, Michigan"
26,127,2010,26523,"Oceana County, Michigan"
26,127,2011,26409,"Oceana County, Michigan"
26,127,2012,26246,"Oceana County, Michigan"
26,127,2013,26194,"Oceana County, Michigan"
26,127,2014,26175,"Oceana County, Michigan"
26,127,2015,26118,"Oceana County, Michigan"
26,127,2016,26027,"Oceana County, Michigan"
26,129,2010,21636,"Ogemaw County, Michigan"
26,129,2011,21541,"Ogemaw County, Michigan"
26,129,2012,21424,"Ogemaw County, Michigan"
26,129,2013,21211,"Ogemaw County, Michigan"
26,129,2014,21024,"Ogemaw County, Michigan"
26,129,2015,20950,"Ogemaw County, Michigan"
26,129,2016,20904,"Ogemaw County, Michigan"
26,131,2010,6750,"Ontonagon County, Michigan"
26,131,2011,6626,"Ontonagon County, Michigan"
26,131,2012,6417,"Ontonagon County, Michigan"
26,131,2013,6314,"Ontonagon County, Michigan"
26,131,2014,6173,"Ontonagon County, Michigan"
26,131,2015,6008,"Ontonagon County, Michigan"
26,131,2016,5911,"Ontonagon County, Michigan"
26,133,2010,23512,"Osceola County, Michigan"
26,133,2011,23454,"Osceola County, Michigan"
26,133,2012,23274,"Osceola County, Michigan"
26,133,2013,23261,"Osceola County, Michigan"
26,133,2014,23151,"Osceola County, Michigan"
26,133,2015,23066,"Osceola County, Michigan"
26,133,2016,23110,"Osceola County, Michigan"
26,135,2010,8603,"Oscoda County, Michigan"
26,135,2011,8650,"Oscoda County, Michigan"
26,135,2012,8596,"Oscoda County, Michigan"
26,135,2013,8377,"Oscoda County, Michigan"
26,135,2014,8353,"Oscoda County, Michigan"
26,135,2015,8278,"Oscoda County, Michigan"
26,135,2016,8264,"Oscoda County, Michigan"
26,137,2010,24152,"Otsego County, Michigan"
26,137,2011,24131,"Otsego County, Michigan"
26,137,2012,24039,"Otsego County, Michigan"
26,137,2013,24104,"Otsego County, Michigan"
26,137,2014,24134,"Otsego County, Michigan"
26,137,2015,24244,"Otsego County, Michigan"
26,137,2016,24470,"Otsego County, Michigan"
26,139,2010,264142,"Ottawa County, Michigan"
26,139,2011,266387,"Ottawa County, Michigan"
26,139,2012,270146,"Ottawa County, Michigan"
26,139,2013,273531,"Ottawa County, Michigan"
26,139,2014,276963,"Ottawa County, Michigan"
26,139,2015,280023,"Ottawa County, Michigan"
26,139,2016,282250,"Ottawa County, Michigan"
26,141,2010,13303,"Presque Isle County, Michigan"
26,141,2011,13185,"Presque Isle County, Michigan"
26,141,2012,13119,"Presque Isle County, Michigan"
26,141,2013,13049,"Presque Isle County, Michigan"
26,141,2014,12998,"Presque Isle County, Michigan"
26,141,2015,12849,"Presque Isle County, Michigan"
26,141,2016,12762,"Presque Isle County, Michigan"
26,143,2010,24469,"Roscommon County, Michigan"
26,143,2011,24313,"Roscommon County, Michigan"
26,143,2012,24131,"Roscommon County, Michigan"
26,143,2013,23935,"Roscommon County, Michigan"
26,143,2014,23932,"Roscommon County, Michigan"
26,143,2015,23803,"Roscommon County, Michigan"
26,143,2016,23700,"Roscommon County, Michigan"
26,145,2010,199916,"Saginaw County, Michigan"
26,145,2011,198838,"Saginaw County, Michigan"
26,145,2012,198352,"Saginaw County, Michigan"
26,145,2013,196785,"Saginaw County, Michigan"
26,145,2014,195252,"Saginaw County, Michigan"
26,145,2015,193290,"Saginaw County, Michigan"
26,145,2016,192326,"Saginaw County, Michigan"
26,147,2010,162681,"St. Clair County, Michigan"
26,147,2011,161530,"St. Clair County, Michigan"
26,147,2012,160572,"St. Clair County, Michigan"
26,147,2013,160206,"St. Clair County, Michigan"
26,147,2014,160107,"St. Clair County, Michigan"
26,147,2015,159874,"St. Clair County, Michigan"
26,147,2016,159587,"St. Clair County, Michigan"
26,149,2010,61288,"St. Joseph County, Michigan"
26,149,2011,61062,"St. Joseph County, Michigan"
26,149,2012,60946,"St. Joseph County, Michigan"
26,149,2013,60938,"St. Joseph County, Michigan"
26,149,2014,61035,"St. Joseph County, Michigan"
26,149,2015,60843,"St. Joseph County, Michigan"
26,149,2016,60853,"St. Joseph County, Michigan"
26,151,2010,43077,"Sanilac County, Michigan"
26,151,2011,42719,"Sanilac County, Michigan"
26,151,2012,42344,"Sanilac County, Michigan"
26,151,2013,41907,"Sanilac County, Michigan"
26,151,2014,41667,"Sanilac County, Michigan"
26,151,2015,41476,"Sanilac County, Michigan"
26,151,2016,41409,"Sanilac County, Michigan"
26,153,2010,8477,"Schoolcraft County, Michigan"
26,153,2011,8478,"Schoolcraft County, Michigan"
26,153,2012,8358,"Schoolcraft County, Michigan"
26,153,2013,8250,"Schoolcraft County, Michigan"
26,153,2014,8162,"Schoolcraft County, Michigan"
26,153,2015,8157,"Schoolcraft County, Michigan"
26,153,2016,8001,"Schoolcraft County, Michigan"
26,155,2010,70602,"Shiawassee County, Michigan"
26,155,2011,69952,"Shiawassee County, Michigan"
26,155,2012,69263,"Shiawassee County, Michigan"
26,155,2013,68825,"Shiawassee County, Michigan"
26,155,2014,68839,"Shiawassee County, Michigan"
26,155,2015,68517,"Shiawassee County, Michigan"
26,155,2016,68554,"Shiawassee County, Michigan"
26,157,2010,55695,"Tuscola County, Michigan"
26,157,2011,55390,"Tuscola County, Michigan"
26,157,2012,54716,"Tuscola County, Michigan"
26,157,2013,54221,"Tuscola County, Michigan"
26,157,2014,53991,"Tuscola County, Michigan"
26,157,2015,53804,"Tuscola County, Michigan"
26,157,2016,53338,"Tuscola County, Michigan"
26,159,2010,76157,"Van Buren County, Michigan"
26,159,2011,75913,"Van Buren County, Michigan"
26,159,2012,75268,"Van Buren County, Michigan"
26,159,2013,75330,"Van Buren County, Michigan"
26,159,2014,75193,"Van Buren County, Michigan"
26,159,2015,75064,"Van Buren County, Michigan"
26,159,2016,75223,"Van Buren County, Michigan"
26,161,2010,345568,"Washtenaw County, Michigan"
26,161,2011,349071,"Washtenaw County, Michigan"
26,161,2012,351299,"Washtenaw County, Michigan"
26,161,2013,354573,"Washtenaw County, Michigan"
26,161,2014,358980,"Washtenaw County, Michigan"
26,161,2015,360847,"Washtenaw County, Michigan"
26,161,2016,364709,"Washtenaw County, Michigan"
26,163,2010,1815225,"Wayne County, Michigan"
26,163,2011,1800915,"Wayne County, Michigan"
26,163,2012,1791995,"Wayne County, Michigan"
26,163,2013,1774623,"Wayne County, Michigan"
26,163,2014,1764919,"Wayne County, Michigan"
26,163,2015,1757062,"Wayne County, Michigan"
26,163,2016,1749366,"Wayne County, Michigan"
26,165,2010,32758,"Wexford County, Michigan"
26,165,2011,32679,"Wexford County, Michigan"
26,165,2012,32584,"Wexford County, Michigan"
26,165,2013,32533,"Wexford County, Michigan"
26,165,2014,32898,"Wexford County, Michigan"
26,165,2015,32966,"Wexford County, Michigan"
26,165,2016,33163,"Wexford County, Michigan"
26,001,2010,10890,"Alcona County, Michigan"
26,001,2011,10776,"Alcona County, Michigan"
26,001,2012,10609,"Alcona County, Michigan"
26,001,2013,10573,"Alcona County, Michigan"
26,001,2014,10439,"Alcona County, Michigan"
26,001,2015,10333,"Alcona County, Michigan"
26,001,2016,10352,"Alcona County, Michigan"
26,003,2010,9565,"Alger County, Michigan"
26,003,2011,9550,"Alger County, Michigan"
26,003,2012,9495,"Alger County, Michigan"
26,003,2013,9495,"Alger County, Michigan"
26,003,2014,9424,"Alger County, Michigan"
26,003,2015,9347,"Alger County, Michigan"
26,003,2016,9219,"Alger County, Michigan"
26,005,2010,111502,"Allegan County, Michigan"
26,005,2011,111550,"Allegan County, Michigan"
26,005,2012,111929,"Allegan County, Michigan"
26,005,2013,112415,"Allegan County, Michigan"
26,005,2014,113778,"Allegan County, Michigan"
26,005,2015,114661,"Allegan County, Michigan"
26,005,2016,115548,"Allegan County, Michigan"
26,007,2010,29539,"Alpena County, Michigan"
26,007,2011,29339,"Alpena County, Michigan"
26,007,2012,29208,"Alpena County, Michigan"
26,007,2013,29012,"Alpena County, Michigan"
26,007,2014,28932,"Alpena County, Michigan"
26,007,2015,28791,"Alpena County, Michigan"
26,007,2016,28704,"Alpena County, Michigan"
26,009,2010,23499,"Antrim County, Michigan"
26,009,2011,23385,"Antrim County, Michigan"
26,009,2012,23336,"Antrim County, Michigan"
26,009,2013,23219,"Antrim County, Michigan"
26,009,2014,23244,"Antrim County, Michigan"
26,009,2015,23133,"Antrim County, Michigan"
26,009,2016,23144,"Antrim County, Michigan"
26,011,2010,15853,"Arenac County, Michigan"
26,011,2011,15617,"Arenac County, Michigan"
26,011,2012,15495,"Arenac County, Michigan"
26,011,2013,15412,"Arenac County, Michigan"
26,011,2014,15324,"Arenac County, Michigan"
26,011,2015,15280,"Arenac County, Michigan"
26,011,2016,15122,"Arenac County, Michigan"
26,013,2010,8842,"Baraga County, Michigan"
26,013,2011,8818,"Baraga County, Michigan"
26,013,2012,8708,"Baraga County, Michigan"
26,013,2013,8682,"Baraga County, Michigan"
26,013,2014,8623,"Baraga County, Michigan"
26,013,2015,8546,"Baraga County, Michigan"
26,013,2016,8503,"Baraga County, Michigan"
26,015,2010,59081,"Barry County, Michigan"
26,015,2011,58970,"Barry County, Michigan"
26,015,2012,59068,"Barry County, Michigan"
26,015,2013,59134,"Barry County, Michigan"
26,015,2014,59283,"Barry County, Michigan"
26,015,2015,59393,"Barry County, Michigan"
26,015,2016,59702,"Barry County, Michigan"
26,017,2010,107688,"Bay County, Michigan"
26,017,2011,107498,"Bay County, Michigan"
26,017,2012,107091,"Bay County, Michigan"
26,017,2013,106910,"Bay County, Michigan"
26,017,2014,106232,"Bay County, Michigan"
26,017,2015,105557,"Bay County, Michigan"
26,017,2016,104747,"Bay County, Michigan"
26,019,2010,17512,"Benzie County, Michigan"
26,019,2011,17431,"Benzie County, Michigan"
26,019,2012,17389,"Benzie County, Michigan"
26,019,2013,17400,"Benzie County, Michigan"
26,019,2014,17511,"Benzie County, Michigan"
26,019,2015,17436,"Benzie County, Michigan"
26,019,2016,17572,"Benzie County, Michigan"
26,021,2010,156793,"Berrien County, Michigan"
26,021,2011,156518,"Berrien County, Michigan"
26,021,2012,156093,"Berrien County, Michigan"
26,021,2013,155501,"Berrien County, Michigan"
26,021,2014,155439,"Berrien County, Michigan"
26,021,2015,154629,"Berrien County, Michigan"
26,021,2016,154010,"Berrien County, Michigan"
26,023,2010,45172,"Branch County, Michigan"
26,023,2011,43897,"Branch County, Michigan"
26,023,2012,43771,"Branch County, Michigan"
26,023,2013,43539,"Branch County, Michigan"
26,023,2014,43669,"Branch County, Michigan"
26,023,2015,43607,"Branch County, Michigan"
26,023,2016,43427,"Branch County, Michigan"
26,025,2010,136025,"Calhoun County, Michigan"
26,025,2011,135245,"Calhoun County, Michigan"
26,025,2012,134777,"Calhoun County, Michigan"
26,025,2013,134869,"Calhoun County, Michigan"
26,025,2014,134976,"Calhoun County, Michigan"
26,025,2015,134447,"Calhoun County, Michigan"
26,025,2016,134386,"Calhoun County, Michigan"
26,027,2010,52188,"Cass County, Michigan"
26,027,2011,52459,"Cass County, Michigan"
26,027,2012,52050,"Cass County, Michigan"
26,027,2013,51848,"Cass County, Michigan"
26,027,2014,51813,"Cass County, Michigan"
26,027,2015,51665,"Cass County, Michigan"
26,027,2016,51599,"Cass County, Michigan"
26,029,2010,25910,"Charlevoix County, Michigan"
26,029,2011,26039,"Charlevoix County, Michigan"
26,029,2012,26107,"Charlevoix County, Michigan"
26,029,2013,26199,"Charlevoix County, Michigan"
26,029,2014,26167,"Charlevoix County, Michigan"
26,029,2015,26215,"Charlevoix County, Michigan"
26,029,2016,26174,"Charlevoix County, Michigan"
26,031,2010,26080,"Cheboygan County, Michigan"
26,031,2011,25937,"Cheboygan County, Michigan"
26,031,2012,25782,"Cheboygan County, Michigan"
26,031,2013,25617,"Cheboygan County, Michigan"
26,031,2014,25681,"Cheboygan County, Michigan"
26,031,2015,25415,"Cheboygan County, Michigan"
26,031,2016,25401,"Cheboygan County, Michigan"
26,033,2010,38599,"Chippewa County, Michigan"
26,033,2011,38898,"Chippewa County, Michigan"
26,033,2012,39035,"Chippewa County, Michigan"
26,033,2013,38630,"Chippewa County, Michigan"
26,033,2014,38256,"Chippewa County, Michigan"
26,033,2015,38003,"Chippewa County, Michigan"
26,033,2016,37724,"Chippewa County, Michigan"
26,035,2010,31004,"Clare County, Michigan"
26,035,2011,30967,"Clare County, Michigan"
26,035,2012,30791,"Clare County, Michigan"
26,035,2013,30579,"Clare County, Michigan"
26,035,2014,30703,"Clare County, Michigan"
26,035,2015,30610,"Clare County, Michigan"
26,035,2016,30358,"Clare County, Michigan"
26,037,2010,75422,"Clinton County, Michigan"
26,037,2011,76197,"Clinton County, Michigan"
26,037,2012,76459,"Clinton County, Michigan"
26,037,2013,77127,"Clinton County, Michigan"
26,037,2014,77370,"Clinton County, Michigan"
26,037,2015,77383,"Clinton County, Michigan"
26,037,2016,77888,"Clinton County, Michigan"
26,039,2010,14046,"Crawford County, Michigan"
26,039,2011,14027,"Crawford County, Michigan"
26,039,2012,13988,"Crawford County, Michigan"
26,039,2013,13904,"Crawford County, Michigan"
26,039,2014,13756,"Crawford County, Michigan"
26,039,2015,13809,"Crawford County, Michigan"
26,039,2016,13744,"Crawford County, Michigan"
26,041,2010,37066,"Delta County, Michigan"
26,041,2011,36935,"Delta County, Michigan"
26,041,2012,36838,"Delta County, Michigan"
26,041,2013,36830,"Delta County, Michigan"
26,041,2014,36573,"Delta County, Michigan"
26,041,2015,36407,"Delta County, Michigan"
26,041,2016,36202,"Delta County, Michigan"
26,043,2010,26145,"Dickinson County, Michigan"
26,043,2011,26072,"Dickinson County, Michigan"
26,043,2012,26211,"Dickinson County, Michigan"
26,043,2013,26032,"Dickinson County, Michigan"
26,043,2014,25929,"Dickinson County, Michigan"
26,043,2015,25740,"Dickinson County, Michigan"
26,043,2016,25535,"Dickinson County, Michigan"
26,045,2010,107760,"Eaton County, Michigan"
26,045,2011,107869,"Eaton County, Michigan"
26,045,2012,107960,"Eaton County, Michigan"
26,045,2013,108245,"Eaton County, Michigan"
26,045,2014,108679,"Eaton County, Michigan"
26,045,2015,108676,"Eaton County, Michigan"
26,045,2016,109160,"Eaton County, Michigan"
26,047,2010,32645,"Emmet County, Michigan"
26,047,2011,32776,"Emmet County, Michigan"
26,047,2012,32891,"Emmet County, Michigan"
26,047,2013,33064,"Emmet County, Michigan"
26,047,2014,33184,"Emmet County, Michigan"
26,047,2015,33132,"Emmet County, Michigan"
26,047,2016,33182,"Emmet County, Michigan"
26,049,2010,425056,"Genesee County, Michigan"
26,049,2011,421773,"Genesee County, Michigan"
26,049,2012,418029,"Genesee County, Michigan"
26,049,2013,415553,"Genesee County, Michigan"
26,049,2014,412813,"Genesee County, Michigan"
26,049,2015,410442,"Genesee County, Michigan"
26,049,2016,408615,"Genesee County, Michigan"
26,051,2010,25719,"Gladwin County, Michigan"
26,051,2011,25843,"Gladwin County, Michigan"
26,051,2012,25511,"Gladwin County, Michigan"
26,051,2013,25530,"Gladwin County, Michigan"
26,051,2014,25460,"Gladwin County, Michigan"
26,051,2015,25210,"Gladwin County, Michigan"
26,051,2016,25122,"Gladwin County, Michigan"
26,053,2010,16398,"Gogebic County, Michigan"
26,053,2011,16114,"Gogebic County, Michigan"
26,053,2012,16033,"Gogebic County, Michigan"
26,053,2013,15854,"Gogebic County, Michigan"
26,053,2014,15678,"Gogebic County, Michigan"
26,053,2015,15443,"Gogebic County, Michigan"
26,053,2016,15243,"Gogebic County, Michigan"
26,055,2010,86987,"Grand Traverse County, Michigan"
26,055,2011,88169,"Grand Traverse County, Michigan"
26,055,2012,88998,"Grand Traverse County, Michigan"
26,055,2013,89998,"Grand Traverse County, Michigan"
26,055,2014,90869,"Grand Traverse County, Michigan"
26,055,2015,91624,"Grand Traverse County, Michigan"
26,055,2016,92084,"Grand Traverse County, Michigan"
26,057,2010,42425,"Gratiot County, Michigan"
26,057,2011,42160,"Gratiot County, Michigan"
26,057,2012,42039,"Gratiot County, Michigan"
26,057,2013,42019,"Gratiot County, Michigan"
26,057,2014,41607,"Gratiot County, Michigan"
26,057,2015,41513,"Gratiot County, Michigan"
26,057,2016,41202,"Gratiot County, Michigan"
26,059,2010,46619,"Hillsdale County, Michigan"
26,059,2011,46636,"Hillsdale County, Michigan"
26,059,2012,46297,"Hillsdale County, Michigan"
26,059,2013,46155,"Hillsdale County, Michigan"
26,059,2014,45955,"Hillsdale County, Michigan"
26,059,2015,45940,"Hillsdale County, Michigan"
26,059,2016,45774,"Hillsdale County, Michigan"
26,061,2010,36715,"Houghton County, Michigan"
26,061,2011,36767,"Houghton County, Michigan"
26,061,2012,36729,"Houghton County, Michigan"
26,061,2013,36675,"Houghton County, Michigan"
26,061,2014,36483,"Houghton County, Michigan"
26,061,2015,36382,"Houghton County, Michigan"
26,061,2016,36555,"Houghton County, Michigan"
26,063,2010,33080,"Huron County, Michigan"
26,063,2011,32754,"Huron County, Michigan"
26,063,2012,32476,"Huron County, Michigan"
26,063,2013,32269,"Huron County, Michigan"
26,063,2014,32056,"Huron County, Michigan"
26,063,2015,31822,"Huron County, Michigan"
26,063,2016,31481,"Huron County, Michigan"
26,065,2010,281065,"Ingham County, Michigan"
26,065,2011,282034,"Ingham County, Michigan"
26,065,2012,282363,"Ingham County, Michigan"
26,065,2013,282587,"Ingham County, Michigan"
26,065,2014,284058,"Ingham County, Michigan"
26,065,2015,285735,"Ingham County, Michigan"
26,065,2016,288051,"Ingham County, Michigan"
26,067,2010,63862,"Ionia County, Michigan"
26,067,2011,63865,"Ionia County, Michigan"
26,067,2012,63910,"Ionia County, Michigan"
26,067,2013,64023,"Ionia County, Michigan"
26,067,2014,64292,"Ionia County, Michigan"
26,067,2015,64173,"Ionia County, Michigan"
26,067,2016,64232,"Ionia County, Michigan"
26,069,2010,25827,"Iosco County, Michigan"
26,069,2011,25559,"Iosco County, Michigan"
26,069,2012,25387,"Iosco County, Michigan"
26,069,2013,25380,"Iosco County, Michigan"
26,069,2014,25419,"Iosco County, Michigan"
26,069,2015,25352,"Iosco County, Michigan"
26,069,2016,25327,"Iosco County, Michigan"
26,071,2010,11797,"Iron County, Michigan"
26,071,2011,11750,"Iron County, Michigan"
26,071,2012,11573,"Iron County, Michigan"
26,071,2013,11507,"Iron County, Michigan"
26,071,2014,11350,"Iron County, Michigan"
26,071,2015,11342,"Iron County, Michigan"
26,071,2016,11195,"Iron County, Michigan"
26,073,2010,70312,"Isabella County, Michigan"
26,073,2011,70661,"Isabella County, Michigan"
26,073,2012,70660,"Isabella County, Michigan"
26,073,2013,70177,"Isabella County, Michigan"
26,073,2014,70059,"Isabella County, Michigan"
26,073,2015,70690,"Isabella County, Michigan"
26,073,2016,71282,"Isabella County, Michigan"
27,001,2000,15301,"Aitkin County, Minnesota"
27,003,2000,298084,"Anoka County, Minnesota"
27,005,2000,30000,"Becker County, Minnesota"
27,007,2000,39650,"Beltrami County, Minnesota"
27,009,2000,34226,"Benton County, Minnesota"
27,011,2000,5820,"Big Stone County, Minnesota"
27,013,2000,55941,"Blue Earth County, Minnesota"
27,015,2000,26911,"Brown County, Minnesota"
27,017,2000,31671,"Carlton County, Minnesota"
27,019,2000,70205,"Carver County, Minnesota"
27,021,2000,27150,"Cass County, Minnesota"
27,023,2000,13088,"Chippewa County, Minnesota"
27,025,2000,41101,"Chisago County, Minnesota"
27,027,2000,51229,"Clay County, Minnesota"
27,029,2000,8423,"Clearwater County, Minnesota"
27,031,2000,5168,"Cook County, Minnesota"
27,033,2000,12167,"Cottonwood County, Minnesota"
